"GeoFIPS","GeoName","Region","Table","LineCode","IndustryClassification","Description","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013"
"94000","Plains","4","CA1","2","...","Population (persons) 1/",16202000,16349829,16474813,16562762,16628032,16671561,16742551,16863608,16949656,17028437,17097176,17207567,17264245,17291648,17325258,17382070,17401690,17392728,17427930,17533255,17595235,17697550,17843335,18026179,18209613,18380746,18549556,18705269,18851351,18988053,19130836,19275412,19374967,19468009,19569167,19687933,19802730,19956982,20105697,20248815,20392583,20536017,20641211,20755347,20885710
"94000","Plains","4","CA1","3","...","Per capita personal income (dollars) 2/",3661,3931,4200,4614,5358,5657,6191,6579,7234,8151,8953,9609,10832,11525,12060,13381,14112,14786,15541,16194,17398,18322,18809,19980,20439,21607,22438,23943,24973,26464,27374,29138,30068,30583,31794,33320,34329,36070,38073,40131,38836,39490,42231,44265,44796
"94998","Plains (Metropolitan Portion)","4","CA1","1","...","Personal income (thousands of dollars)",39078294,42361096,45580378,49705260,55627145,60559461,66666532,72991822,80774564,90839365,101122569,111331947,124216947,133108774,140907537,156070384,166477803,175962310,186631382,198561833,213698147,226920117,236078714,252999900,263564163,279841158,296805763,315853898,335050269,360145444,377695810,406198142,421210030,433238025,449663177,473865731,492759607,526388007,556311459,584074931,567892303,580052043,615488157,649846369,661777558
"94998","Plains (Metropolitan Portion)","4","CA1","2","...","Population (persons) 1/",9840959,9999284,10082421,10127609,10191597,10239539,10264910,10354816,10397435,10474929,10542042,10637645,10696361,10734440,10775624,10850166,10930256,11002201,11096137,11223032,11312564,11435947,11569285,11717482,11863109,11997023,12128761,12260668,12390329,12513692,12648747,12787970,12903649,13009287,13110975,13224135,13335970,13484838,13628393,13768080,13905254,14022076,14125765,14236994,14362314
"94998","Plains (Metropolitan Portion)","4","CA1","3","...","Per capita personal income (dollars) 2/",3971,4236,4521,4908,5458,5914,6495,7049,7769,8672,9592,10466,11613,12400,13077,14384,15231,15993,16819,17692,18890,19843,20406,21592,22217,23326,24471,25762,27041,28780,29860,31764,32643,33302,34297,35833,36950,39036,40820,42422,40840,41367,43572,45645,46077
"94999","Plains (Nonmetropolitan Portion)","4","CA1","1","...","Personal income (thousands of dollars)",20233606,21914134,23608281,26719053,33468479,33754516,36990763,37956154,41838783,47953523,51954078,54015770,62791421,66171935,68032379,76518842,79096161,81208773,84213850,85379623,92419946,97337535,99538980,107161929,108618915,117315890,119408790,132002321,135725835,142352303,145988864,155456550,161352736,162154788,172514411,182139951,187050839,193451528,209165427,228527567,224083363,230917294,256200940,268891648,273820040
"94999","Plains (Nonmetropolitan Portion)","4","CA1","2","...","Population (persons) 1/",6361041,6350545,6392392,6435153,6436435,6432022,6477641,6508792,6552221,6553508,6555134,6569922,6567884,6557208,6549634,6531904,6471434,6390527,6331793,6310223,6282671,6261603,6274050,6308697,6346504,6383723,6420795,6444601,6461022,6474361,6482089,6487442,6471318,6458722,6458192,6463798,6466760,6472144,6477304,6480735,6487329,6513941,6515446,6518353,6523396
"94999","Plains (Nonmetropolitan Portion)","4","CA1","3","...","Per capita personal income (dollars) 2/",3181,3451,3693,4152,5200,5248,5711,5832,6385,7317,7926,8222,9560,10091,10387,11715,12222,12708,13300,13530,14710,15545,15865,16986,17115,18377,18597,20483,21007,21987,22522,23963,24934,25106,26712,28178,28925,29890,32292,35263,34542,35450,39322,41251,41975
"95000","Southeast","5","CA1","1","...","Personal income (thousands of dollars)",138941326,152513470,168280550,189052896,214605429,239133335,262142313,290741467,322641067,366811685,411913458,463854144,524465731,562274485,607043852,674174611,726695163,774230760,826464197,898438659,977619081,1039036986,1087014557,1168140912,1234728959,1309161486,1393469165,1478180622,1568663238,1687345262,1773332927,1902362519,1992828660,2049525757,2134646476,2282298731,2438518230,2614555289,2752626773,2837541732,2771449543,2852449474,3009647276,3144995243,3204004376
"95000","Southeast","5","CA1","2","...","Population (persons) 1/",43440000,43973515,45013167,46019010,46991755,47954591,48787678,49513969,50311832,51113001,51976687,52881196,53627371,54248696,54856066,55514620,56198797,56861115,57536401,58120493,58733381,59516122,60500666,61508138,62530549,63574211,64601937,65611342,66655300,67626581,68569381,69497232,70317959,71151666,71961591,73019229,74148386,75065947,76122849,77057840,77814936,78561429,79238029,79942068,80583680
"95000","Southeast","5","CA1","3","...","Per capita personal income (dollars) 2/",3198,3468,3738,4108,4567,4987,5373,5872,6413,7176,7925,8772,9780,10365,11066,12144,12931,13616,14364,15458,16645,17458,17967,18992,19746,20593,21570,22529,23534,24951,25862,27373,28340,28805,29664,31256,32887,34830,36160,36824,35616,36309,37982,39341,39760
"95998","Southeast (Metropolitan Portion)","5","CA1","1","...","Personal income (thousands of dollars)",110465715,121317804,133926478,150433284,170153840,189909624,208255560,230371408,256151655,291497384,327757069,372313342,421474436,453296989,492059638,546459487,592841218,634609677,679672498,740289814,807186292,858920677,897028597,963542022,1019780019,1081105396,1153764518,1225641307,1302108685,1406747096,1482235495,1595620393,1671493386,1724367374,1796924484,1924201993,2062253857,2220234821,2337769532,2402324633,2338266998,2410266252,2548141182,2665567775,2716691248
"95998","Southeast (Metropolitan Portion)","5","CA1","2","...","Population (persons) 1/",31684030,32232450,33047511,33874608,34701145,35529865,36143383,36699534,37322368,37980630,38723856,39535548,40221098,40799088,41376513,41999770,42679831,43367831,44062032,44681846,45311357,46077987,46934167,47805288,48677505,49575292,50447169,51322187,52237968,53092995,53933914,54786305,55585296,56380296,57143660,58142009,59190539,59984184,60950334,61801953,62525602,63241141,63933877,64662625,65330230
"95998","Southeast (Metropolitan Portion)","5","CA1","3","...","Per capita personal income (dollars) 2/",3486,3764,4053,4441,4903,5345,5762,6277,6863,7675,8464,9417,10479,11110,11892,13011,13890,14633,15425,16568,17814,18641,19112,20156,20950,21807,22871,23881,24926,26496,27482,29124,30071,30585,31446,33095,34841,37014,38355,38871,37397,38112,39856,41223,41584
"95999","Southeast (Nonmetropolitan Portion)","5","CA1","1","...","Personal income (thousands of dollars)",28475611,31195666,34354072,38619612,44451589,49223711,53886753,60370059,66489412,75314301,84156389,91540802,102991295,108977496,114984214,127715124,133853945,139621083,146791699,158148845,170432789,180116309,189985960,204598890,214948940,228056090,239704647,252539315,266554553,280598166,291097432,306742126,321335274,325158383,337721992,358096738,376264373,394320468,414857241,435217099,433182545,442183222,461506094,479427468,487313128
"95999","Southeast (Nonmetropolitan Portion)","5","CA1","2","...","Population (persons) 1/",11755970,11741065,11965656,12144402,12290610,12424726,12644295,12814435,12989464,13132371,13252831,13345648,13406273,13449608,13479553,13514850,13518966,13493284,13474369,13438647,13422024,13438135,13566499,13702850,13853044,13998919,14154768,14289155,14417332,14533586,14635467,14710927,14732663,14771370,14817931,14877220,14957847,15081763,15172515,15255887,15289334,15320288,15304152,15279443,15253450
"95999","Southeast (Nonmetropolitan Portion)","5","CA1","3","...","Per capita personal income (dollars) 2/",2422,2657,2871,3180,3617,3962,4262,4711,5119,5735,6350,6859,7682,8103,8530,9450,9901,10347,10894,11768,12698,13403,14004,14931,15516,16291,16935,17673,18488,19307,19890,20851,21811,22013,22791,24070,25155,26146,27343,28528,28332,28863,30156,31377,31948
"96000","Southwest","6","CA1","1","...","Personal income (thousands of dollars)",56317664,62299472,68126733,75820869,86197944,96984979,109351628,122495646,136716551,157823488,182329146,209287856,244511683,267997377,284763330,312522484,336226453,346858443,356173631,377872518,404291337,433387881,453426187,488440404,517593209,549837075,588302808,631402968,683893141,744577481,786199691,858861613,914708618,927215600,964841531,1022150940,1112436995,1219855953,1289258406,1393696001,1327044566,1382333331,1501203224,1600175973,1641333601
"96000","Southwest","6","CA1","2","...","Population (persons) 1/",16328000,16621375,17076950,17502870,17942658,18354229,18789070,19269802,19710280,20180482,20776513,21426140,21985332,22791219,23405364,23776476,24165954,24584827,24747513,24859623,25083118,25411251,25917326,26491437,27115790,27772489,28419852,29019737,29625063,30239551,30827272,31380654,31891889,32430969,32923761,33475468,34098071,34944948,35624083,36269039,36899289,37478213,37973158,38511265,39010672
"96000","Southwest","6","CA1","3","...","Per capita personal income (dollars) 2/",3449,3748,3989,4332,4804,5284,5820,6357,6936,7821,8776,9768,11122,11759,12167,13144,13913,14109,14392,15200,16118,17055,17495,18438,19088,19798,20700,21758,23085,24623,25503,27369,28682,28590,29305,30534,32625,34908,36191,38427,35964,36884,39533,41551,42074
"96998","Southwest (Metropolitan Portion)","6","CA1","1","...","Personal income (thousands of dollars)",45465097,50302773,55253076,61528936,69556900,79255154,89093117,100243489,112199625,130164217,150191685,173534205,202246992,221728706,236248282,260236245,281325360,292108491,301168410,320627257,344012778,369500208,387183049,417626779,442930557,472109281,507196988,545991081,592590229,648957031,686516370,753335270,802777459,813471853,845275703,896385650,978473622,1077840956,1136882937,1227759281,1166251515,1212135697,1317365087,1404683063,1441989072
"96998","Southwest (Metropolitan Portion)","6","CA1","2","...","Population (persons) 1/",12516048,12792591,13168012,13529377,13943784,14315352,14675181,15094906,15481782,15893112,16404450,16955776,17442458,18087247,18598576,18968715,19369841,19800074,20013377,20163969,20420742,20765747,21241030,21764004,22324145,22913719,23478031,24019827,24577980,25151495,25711204,26248135,26765710,27288793,27755938,28280116,28881508,29691542,30344068,30961030,31551110,32097093,32575595,33108437,33598794
"96998","Southwest (Metropolitan Portion)","6","CA1","3","...","Per capita personal income (dollars) 2/",3633,3932,4196,4548,4988,5536,6071,6641,7247,8190,9156,10235,11595,12259,12702,13719,14524,14753,15048,15901,16846,17794,18228,19189,19841,20604,21603,22731,24111,25802,26701,28701,29993,29810,30454,31697,33879,36301,37466,39655,36964,37765,40440,42427,42918
"96999","Southwest (Nonmetropolitan Portion)","6","CA1","1","...","Personal income (thousands of dollars)",10852567,11996699,12873657,14291933,16641044,17729825,20258511,22252157,24516926,27659271,32137461,35753651,42264691,46268671,48515048,52286239,54901093,54749952,55005221,57245261,60278559,63887673,66243138,70813625,74662652,77727794,81105820,85411887,91302912,95620450,99683321,105526343,111931159,113743747,119565828,125765290,133963373,142014997,152375469,165936720,160793051,170197634,183838137,195492910,199344529
"96999","Southwest (Nonmetropolitan Portion)","6","CA1","2","...","Population (persons) 1/",3811952,3828784,3908938,3973493,3998874,4038877,4113889,4174896,4228498,4287370,4372063,4470364,4542874,4703972,4806788,4807761,4796113,4784753,4734136,4695654,4662376,4645504,4676296,4727433,4791645,4858770,4941821,4999910,5047083,5088056,5116068,5132519,5126179,5142176,5167823,5195352,5216563,5253406,5280015,5308009,5348179,5381120,5397563,5402828,5411878
"96999","Southwest (Nonmetropolitan Portion)","6","CA1","3","...","Per capita personal income (dollars) 2/",2847,3133,3293,3597,4161,4390,4924,5330,5798,6451,7351,7998,9304,9836,10093,10875,11447,11443,11619,12191,12929,13753,14166,14979,15582,15997,16412,17083,18090,18793,19484,20560,21835,22120,23137,24207,25680,27033,28859,31262,30065,31629,34059,36183,36835
"97000","Rocky Mountain","7","CA1","1","...","Personal income (thousands of dollars)",17681026,19781320,22014241,24946229,28497043,32098765,35410907,39131941,43625919,50514360,57107330,64802251,73757349,79628538,84845169,91940955,96890354,100391060,103867579,109716624,119140945,127289380,135077285,146447287,158522243,169807992,183494908,197054568,210823485,231044831,247656466,272138866,286658144,290514508,299600062,317368529,340830022,372161515,396364103,414305383,401456863,410583255,440600203,468498167,482371704
"97000","Rocky Mountain","7","CA1","2","...","Population (persons) 1/",4943000,5037873,5194044,5368407,5527390,5649835,5781745,5915555,6078758,6256862,6438928,6592318,6742612,6903979,7034816,7108977,7167704,7199874,7205624,7202616,7234109,7305119,7477155,7696444,7938748,8171343,8379865,8565452,8745913,8918147,9094461,9268926,9430982,9567277,9675332,9807510,9972107,10189958,10406301,10609537,10793888,10948087,11082043,11222039,11379198
"97000","Rocky Mountain","7","CA1","3","...","Per capita personal income (dollars) 2/",3577,3927,4238,4647,5156,5681,6125,6615,7177,8073,8869,9830,10939,11534,12061,12933,13518,13943,14415,15233,16469,17425,18065,19028,19968,20781,21897,23006,24105,25907,27232,29360,30395,30365,30965,32360,34178,36522,38089,39050,37193,37503,39758,41748,42391
"97998","Rocky Mountain (Metropolitan Portion)","7","CA1","1","...","Personal income (thousands of dollars)",12903351,14488903,16260605,18320217,20663553,23238568,25813922,28745351,32249607,37251149,42223247,47702795,54306306,59148823,63366562,69312052,73634232,76617528,79759456,84523419,91488957,97693446,103874755,112814682,122000790,131565977,142628379,153521831,164744726,181091732,194977356,216006652,227294141,230240915,236208262,249151552,267421587,291938947,309679152,322317803,313907655,320740504,343507744,365056523,376343530
"97998","Rocky Mountain (Metropolitan Portion)","7","CA1","2","...","Population (persons) 1/",3445658,3526077,3648460,3792218,3924777,4015988,4092450,4189157,4312447,4450023,4585068,4696499,4808773,4922441,5029238,5102123,5169290,5221592,5260743,5274502,5310941,5375677,5516755,5696589,5885743,6063961,6219947,6368517,6517953,6663595,6815131,6966990,7120246,7235557,7324674,7433115,7570832,7750221,7924714,8088318,8235995,8376945,8502731,8632030,8773610
"97998","Rocky Mountain (Metropolitan Portion)","7","CA1","3","...","Per capita personal income (dollars) 2/",3745,4109,4457,4831,5265,5787,6308,6862,7478,8371,9209,10157,11293,12016,12600,13585,14245,14673,15161,16025,17227,18173,18829,19804,20728,21696,22931,24106,25276,27176,28609,31004,31922,31821,32248,33519,35323,37668,39078,39850,38114,38288,40400,42291,42895
"97999","Rocky Mountain (Nonmetropolitan Portion)","7","CA1","1","...","Personal income (thousands of dollars)",4777675,5292417,5753636,6626012,7833490,8860197,9596985,10386590,11376312,13263211,14884083,17099456,19451043,20479715,21478607,22628903,23256122,23773532,24108123,25193205,27651988,29595934,31202530,33632605,36521453,38242015,40866529,43532737,46078759,49953099,52679110,56132214,59364003,60273593,63391800,68216977,73408435,80222568,86684951,91987580,87549208,89842751,97092459,103441644,106028174
"97999","Rocky Mountain (Nonmetropolitan Portion)","7","CA1","2","...","Population (persons) 1/",1497342,1511796,1545584,1576189,1602613,1633847,1689295,1726398,1766311,1806839,1853860,1895819,1933839,1981538,2005578,2006854,1998414,1978282,1944881,1928114,1923168,1929442,1960400,1999855,2053005,2107382,2159918,2196935,2227960,2254552,2279330,2301936,2310736,2331720,2350658,2374395,2401275,2439737,2481587,2521219,2557893,2571142,2579312,2590009,2605588
